graph,algo,seed,s,t,dist,time_dist,search_space
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,32,13,2,1.621246337890625e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,32,13,2,3.719329833984375e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,32,13,2,1.7881393432617188e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,32,13,2,2.193450927734375e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,29,33,2,1.5735626220703125e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,29,33,2,3.719329833984375e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,29,33,2,1.9311904907226562e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,29,33,2,2.4080276489257812e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,29,25,2,1.5735626220703125e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,29,25,2,3.814697265625e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,29,25,2,1.811981201171875e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,29,25,2,2.3126602172851562e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,15,32,2,1.71661376953125e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,15,32,2,3.719329833984375e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,15,32,2,1.9073486328125e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,15,32,2,2.3126602172851562e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,13,18,2,1.5974044799804688e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,13,18,2,3.600120544433594e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,13,18,2,1.811981201171875e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,13,18,2,2.288818359375e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,15,35,2,1.5974044799804688e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,15,35,2,4.6253204345703125e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,15,35,2,1.9073486328125e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,15,35,2,2.288818359375e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,11,8,2,2.193450927734375e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,11,8,2,3.790855407714844e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,11,8,2,1.9311904907226562e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,11,8,2,2.4080276489257812e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,4,14,2,1.71661376953125e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,4,14,2,3.886222839355469e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,4,14,2,1.9311904907226562e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,4,14,2,2.384185791015625e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,36,24,2,1.621246337890625e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,36,24,2,3.695487976074219e-05,46
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,36,24,2,1.9073486328125e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,36,24,2,2.3126602172851562e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,22,2,2,1.6927719116210938e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,22,2,2,3.981590270996094e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,22,2,2,2.193450927734375e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,22,2,2,2.3126602172851562e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,3,27,2,1.5974044799804688e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,3,27,2,3.695487976074219e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,3,27,2,1.811981201171875e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,3,27,2,2.3126602172851562e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,5,26,2,1.52587890625e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,5,26,2,3.695487976074219e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,5,26,2,1.6927719116210938e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,5,26,2,2.288818359375e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,34,24,2,1.621246337890625e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,34,24,2,3.719329833984375e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,34,24,2,1.7881393432617188e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,34,24,2,2.288818359375e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,4,22,2,1.71661376953125e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,4,22,2,3.814697265625e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,4,22,2,1.7881393432617188e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,4,22,2,2.193450927734375e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,37,32,2,1.4781951904296875e-05,3
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,37,32,2,3.528594970703125e-05,43
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,37,32,2,1.6927719116210938e-05,3
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,37,32,2,2.2649765014648438e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,15,7,2,1.6927719116210938e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,15,7,2,3.719329833984375e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,15,7,2,1.811981201171875e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,15,7,2,2.2172927856445312e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,14,28,2,1.621246337890625e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,14,28,2,3.6716461181640625e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,14,28,2,1.811981201171875e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,14,28,2,2.193450927734375e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,6,36,2,1.5974044799804688e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,6,36,2,3.790855407714844e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,6,36,2,1.8835067749023438e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,6,36,2,2.4080276489257812e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,5,0,1,7.867813110351562e-06,1
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,5,0,1,0.0005366802215576172,38
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,5,0,1,1.0967254638671875e-05,1
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,5,0,1,1.3828277587890625e-05,2
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,33,28,2,1.6927719116210938e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,33,28,2,3.790855407714844e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,33,28,2,1.8835067749023438e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,33,28,2,2.3126602172851562e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,13,17,2,1.6927719116210938e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,13,17,2,3.790855407714844e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,13,17,2,1.7881393432617188e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,13,17,2,2.3126602172851562e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,4,33,2,1.5974044799804688e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,4,33,2,3.695487976074219e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,4,33,2,1.7881393432617188e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,4,33,2,2.3126602172851562e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,2,8,2,1.5735626220703125e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,2,8,2,3.62396240234375e-05,46
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,2,8,2,1.8835067749023438e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,2,8,2,2.4080276489257812e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,32,13,2,1.71661376953125e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,32,13,2,3.790855407714844e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,32,13,2,1.7881393432617188e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,32,13,2,2.384185791015625e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,3,25,2,1.5974044799804688e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,3,25,2,3.790855407714844e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,3,25,2,1.8835067749023438e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,3,25,2,2.288818359375e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,9,10,1,1.0013580322265625e-05,3
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,9,10,1,1.5020370483398438e-05,6
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,9,10,1,1.2159347534179688e-05,3
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,9,10,2,2.4080276489257812e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,9,30,2,1.6927719116210938e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,9,30,2,3.886222839355469e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,9,30,2,1.7881393432617188e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,9,30,2,2.4080276489257812e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,31,18,2,1.5974044799804688e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,31,18,2,3.886222839355469e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,31,18,2,1.9311904907226562e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,31,18,2,2.4080276489257812e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,7,35,2,1.5735626220703125e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,7,35,2,4.57763671875e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,7,35,2,2.288818359375e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,7,35,2,2.9325485229492188e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,10,33,2,2.288818359375e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,10,33,2,5.1975250244140625e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,10,33,2,2.002716064453125e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,10,33,2,2.4080276489257812e-05,4
08blocks,python-BiBFS_VertexBalancedApproximate,3404785993,26,8,2,1.6927719116210938e-05,4
08blocks,python-BiBFS_ExactExpandSmallerQueue,3404785993,26,8,2,3.719329833984375e-05,47
08blocks,python-BiBFS_ExactCheckDirectEdges,3404785993,26,8,2,1.7881393432617188e-05,4
08blocks,python-BiBFS_EdgeBalancedApproximate,3404785993,26,8,2,2.193450927734375e-05,4
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,127,705,6,0.00024199485778808594,134
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,127,705,6,0.0002639293670654297,174
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,127,705,6,0.00023293495178222656,144
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,127,705,6,0.0006248950958251953,104
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,279,979,15,0.0011157989501953125,629
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,279,979,15,0.001085042953491211,675
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,279,979,15,0.001104116439819336,917
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,279,979,16,0.0034208297729492188,661
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,535,738,17,0.0007500648498535156,435
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,535,738,17,0.0007719993591308594,477
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,535,738,17,0.0008018016815185547,771
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,535,738,-1,4.982948303222656e-05,6
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,379,153,15,0.0011150836944580078,572
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,379,153,15,0.001013040542602539,606
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,379,153,15,0.0010471343994140625,590
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,379,153,15,0.003219127655029297,609
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,782,974,8,0.000125885009765625,73
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,782,974,8,0.00017976760864257812,126
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,782,974,8,0.00015401840209960938,190
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,782,974,-1,6.413459777832031e-05,6
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,823,172,8,0.00035500526428222656,204
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,823,172,8,0.00036787986755371094,246
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,823,172,8,0.0003619194030761719,240
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,823,172,8,0.0011439323425292969,213
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,127,765,6,0.0001327991485595703,71
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,127,765,6,0.00016736984252929688,136
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,127,765,6,0.00014591217041015625,119
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,127,765,6,0.0002961158752441406,56
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,184,861,12,0.0006351470947265625,364
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,184,861,11,0.0006799697875976562,402
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,184,861,11,0.0007112026214599609,484
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,184,861,11,0.001840353012084961,346
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,132,663,11,0.0003960132598876953,236
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,132,663,10,0.00043702125549316406,280
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,132,663,10,0.00042510032653808594,321
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,132,663,10,0.0009610652923583984,170
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,213,50,4,0.0002429485321044922,35
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,213,50,4,0.00010776519775390625,43
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,213,50,4,9.393692016601562e-05,39
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,213,50,4,0.00022721290588378906,38
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,122,477,9,0.00044798851013183594,199
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,122,477,9,0.0004642009735107422,281
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,122,477,9,0.0004749298095703125,452
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,122,477,9,0.0011551380157470703,198
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,913,711,6,8.7738037109375e-05,32
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,913,711,6,9.298324584960938e-05,40
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,913,711,6,0.00047206878662109375,32
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,913,711,6,0.0004608631134033203,24
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,619,266,11,0.021480798721313477,519
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,619,266,11,0.01687002182006836,541
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,619,266,11,0.0009908676147460938,543
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,619,266,11,0.002880096435546875,528
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,1023,446,15,0.0005741119384765625,287
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,1023,446,15,0.0016129016876220703,327
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,1023,446,15,0.0006048679351806641,347
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,1023,446,15,0.003042936325073242,235
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,345,441,10,0.0009281635284423828,154
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,345,441,10,0.00034809112548828125,194
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,345,441,10,0.0009777545928955078,193
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,345,441,10,0.0009043216705322266,154
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,895,470,19,0.0010161399841308594,529
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,895,470,19,0.0010349750518798828,557
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,895,470,19,0.0010249614715576172,629
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,895,470,-1,4.00543212890625e-05,5
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,738,496,17,0.0010440349578857422,594
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,738,496,17,0.0011010169982910156,733
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,738,496,17,0.0011162757873535156,1084
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,738,496,-1,5.1021575927734375e-05,6
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,383,626,13,0.0010843276977539062,597
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,383,626,13,0.0010209083557128906,675
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,383,626,13,0.00102996826171875,935
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,383,626,13,0.0030431747436523438,592
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,654,598,13,0.0007607936859130859,470
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,654,598,13,0.0007710456848144531,492
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,654,598,13,0.0007669925689697266,505
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,654,598,13,0.0021140575408935547,395
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,916,896,19,0.0007851123809814453,413
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,916,896,19,0.0009281635284423828,480
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,916,896,19,0.0008311271667480469,813
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,916,896,-1,7.390975952148438e-05,12
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,476,1046,17,0.0015070438385009766,868
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,476,1046,17,0.001550912857055664,960
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,476,1046,17,0.0015749931335449219,1393
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,476,1046,-1,4.38690185546875e-05,6
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,291,794,12,0.0008592605590820312,510
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,291,794,12,0.0009427070617675781,661
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,291,794,12,0.0009469985961914062,983
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,291,794,12,0.0021948814392089844,395
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,569,173,16,0.0013539791107177734,778
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,569,173,16,0.0014362335205078125,958
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,569,173,16,0.0013811588287353516,898
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,569,173,16,0.0038030147552490234,725
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,1005,319,18,0.0007719993591308594,391
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,1005,319,18,0.0007638931274414062,396
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,1005,319,18,0.0007538795471191406,391
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,1005,319,18,0.0019550323486328125,358
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,1126,166,9,0.00027108192443847656,119
1138_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,1126,166,9,0.000240325927734375,133
1138_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,1126,166,9,0.00023674964904785156,147
1138_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,1126,166,9,0.0005829334259033203,113
1138_bus,python-BiBFS_VertexBalancedApproximate,3404785993,478,1023,23,0.0010781288146972656,595
